adm0_name,adm0_gaulcode,adm0_pcod3,adm0_pcod2,region,adm1_name,adm1_gaulcode,adm1_pcod3,adm1_pcod2,adm2_name,adm2_gaulcode,adm2_pcod3,adm2_pcod2,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35,chtype,exercise_code,exercise_label,exercise_year,reference_code,reference_label,reference_year,foodconsumption_phase,livelihoods_phase,nutrition_phase,mortality_phase,usethisperiod
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Siguiri,40725,GIN0405,GN0405,766593,1,636272,114989,15332,0,0,15332,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Coyah,40726,GIN0501,GN0501,306472,1,272760,30647,3065,0,0,3065,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Dubreka,40727,GIN0502,GN0502,283744,1,252532,28374,2837,0,0,2837,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Forecariah,40728,GIN0503,GN0503,282293,1,256887,22583,2823,0,0,2823,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Kindia,40730,GIN0504,GN0504,510624,1,459562,45956,5106,0,0,5106,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Telimele,40731,GIN0505,GN0505,330731,1,294351,33073,3307,0,0,3307,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Koubia,40732,GIN0601,GN0601,116057,1,102130,11606,2321,0,0,2321,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Labe,40733,GIN0602,GN0602,369652,1,340080,25876,3697,0,0,3697,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Lelouma,40734,GIN0603,GN0603,189482,1,172429,15159,1895,0,0,1895,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Mali,40735,GIN0604,GN0604,334530,1,301077,26762,6691,0,0,6691,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Tougue,40736,GIN0605,GN0605,144576,1,128673,14458,1446,0,0,1446,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Dalaba,40737,GIN0701,GN0701,151154,1,146619,4535,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Mamou,40738,GIN0702,GN0702,360700,1,335451,21642,3607,0,0,3607,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Pita,40739,GIN0703,GN0703,314469,1,295601,15723,3145,0,0,3145,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Beyla,40740,GIN0801,GN0801,379271,1,333758,37927,7585,0,0,7585,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Gueckedou,40741,GIN0802,GN0802,337789,1,307388,27023,3378,0,0,3378,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Lola,40742,GIN0803,GN0803,199544,1,183580,13968,1995,0,0,1995,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Macenta,40743,GIN0804,GN0804,323844,1,288221,29146,6477,0,0,6477,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Nzerekore,40744,GIN0805,GN0805,461059,1,396511,55327,9221,0,0,9221,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Yomou,40745,GIN0806,GN0806,132936,1,124960,7976,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Boffa,40708,GIN0101,GN0101,247148,2,195247,39544,12357,0,0,12357,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Boke,40709,GIN0102,GN0102,523199,2,402863,94176,26160,0,0,26160,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Fria,40729,GIN0105,GN0105,112453,1,100083,8996,3374,0,0,3374,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Gaoual,40710,GIN0103,GN0103,225193,1,191414,27023,6756,0,0,6756,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Koundara,40711,GIN0104,GN0104,151082,1,126909,18130,6043,0,0,6043,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Dabola,40717,GIN0301,GN0301,204034,1,175469,26524,2040,0,0,2040,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Dinguiraye,40718,GIN0302,GN0302,222206,2,166654,44441,11110,0,0,11110,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Faranah,40719,GIN0303,GN0303,316962,1,282096,31696,3170,0,0,3170,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Kissidougou,40720,GIN0304,GN0304,320484,1,288436,28844,3205,0,0,3205,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kankan,40721,GIN0401,GN0401,533530,2,405483,101371,26676,0,0,26676,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kerouane,40722,GIN0402,GN0402,234814,2,183155,44615,7044,0,0,7044,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kouroussa,40723,GIN0403,GN0403,303675,2,236866,60735,6074,0,0,6074,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Mandiana,40724,GIN0404,GN0404,380093,2,292672,72218,15204,0,0,15204,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Siguiri,40725,GIN0405,GN0405,766593,2,582611,153319,30664,0,0,30664,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Coyah,40726,GIN0501,GN0501,306472,1,263566,36777,6129,0,0,6129,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Dubreka,40727,GIN0502,GN0502,283744,1,244020,36887,2837,0,0,2837,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Forecariah,40728,GIN0503,GN0503,282293,1,248418,28229,5646,0,0,5646,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Kindia,40730,GIN0504,GN0504,510624,1,439137,61275,10212,0,0,10212,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Telimele,40731,GIN0505,GN0505,330731,1,277814,42995,9922,0,0,9922,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Koubia,40732,GIN0601,GN0601,116057,2,89364,20890,5803,0,0,5803,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Labe,40733,GIN0602,GN0602,369652,1,321597,40662,7393,0,0,7393,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Lelouma,40734,GIN0603,GN0603,189482,1,161060,24633,3790,0,0,3790,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Mali,40735,GIN0604,GN0604,334530,1,277660,46834,10036,0,0,10036,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Tougue,40736,GIN0605,GN0605,144576,1,119998,21686,2892,0,0,2892,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Dalaba,40737,GIN0701,GN0701,151154,1,140573,9069,1512,0,0,1512,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Mamou,40738,GIN0702,GN0702,360700,1,317416,36070,7214,0,0,7214,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Pita,40739,GIN0703,GN0703,314469,1,276733,31447,6289,0,0,6289,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Beyla,40740,GIN0801,GN0801,379271,1,318588,49305,11378,0,0,11378,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Gueckedou,40741,GIN0802,GN0802,337789,1,287121,43913,6756,0,0,6756,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Lola,40742,GIN0803,GN0803,199544,1,171608,23945,3991,0,0,3991,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Macenta,40743,GIN0804,GN0804,323844,1,275267,38861,9715,0,0,9715,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Nzerekore,40744,GIN0805,GN0805,461059,1,378068,69159,13832,0,0,13832,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Yomou,40745,GIN0806,GN0806,132936,1,119642,11964,1329,0,0,1329,projected,2,Jan-May,2019,3,Jun-Aug,2019,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Beyla,40740,GIN0801,GN0801,389932,,0,0,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Boffa,40708,GIN0101,GN0101,254051,,0,0,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Boke,40709,GIN0102,GN0102,537812,,0,0,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Coyah,40726,GIN0501,GN0501,0,,0,0,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Dabola,40717,GIN0301,GN0301,216594,1,203598,12996,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Dalaba,40737,GIN0701,GN0701,159754,,0,0,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Dinguiraye,40718,GIN0302,GN0302,234849,,0,0,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Dubreka,40727,GIN0502,GN0502,394531,,0,0,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Faranah,40719,GIN0303,GN0303,334996,,0,0,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Forecariah,40728,GIN0503,GN0503,290227,,0,0,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Fria,40729,GIN0105,GN0105,115594,1,107502,8092,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Gaoual,40710,GIN0103,GN0103,231483,,0,0,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Gueckedou,40741,GIN0802,GN0802,347284,1,302137,41674,3473,0,0,3473,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kankan,40721,GIN0401,GN0401,563884,2,445468,107138,11278,0,0,11278,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kerouane,40722,GIN0402,GN0402,248174,1,223357,24817,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Kindia,40730,GIN0504,GN0504,524886,1,472397,52489,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Kissidougou,40720,GIN0304,GN0304,338718,1,308233,30485,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Koubia,40732,GIN0601,GN0601,119299,,0,0,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Koundara,40711,GIN0104,GN0104,155302,1,144431,10871,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kouroussa,40723,GIN0403,GN0403,320952,,0,0,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Labe,40733,GIN0602,GN0602,379977,2,284983,75995,18999,0,0,18999,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Lelouma,40734,GIN0603,GN0603,194774,1,167506,23373,3895,0,0,3895,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Lola,40742,GIN0803,GN0803,205152,,0,0,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Macenta,40743,GIN0804,GN0804,332946,,0,0,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Mali,40735,GIN0604,GN0604,343873,,0,0,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Mamou,40738,GIN0702,GN0702,381222,2,285916,72432,22873,0,0,22873,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Mandiana,40724,GIN0404,GN0404,401719,,0,0,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Nzerekore,40744,GIN0805,GN0805,474018,2,331813,109024,33181,0,0,33181,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Pita,40739,GIN0703,GN0703,332360,2,249270,63148,19942,0,0,19942,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Siguiri,40725,GIN0405,GN0405,810208,,0,0,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Telimele,40731,GIN0505,GN0505,339969,1,319571,20398,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Tougue,40736,GIN0605,GN0605,148614,,0,0,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Yomou,40745,GIN0806,GN0806,136673,,0,0,0,0,0,0,current,2,Jan-May,2020,2,Jan-May,2020,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Beyla,40740,GIN0801,GN0801,389932,1,366536,23396,0,0,0,0,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Boffa,40708,GIN0101,GN0101,254051,1,228646,25405,0,0,0,0,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Boke,40709,GIN0102,GN0102,537812,2,408737,107562,21512,0,0,21512,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Coyah,40726,GIN0501,GN0501,0,,0,0,0,0,0,0,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Dabola,40717,GIN0301,GN0301,216594,1,197101,19493,0,0,0,0,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Dalaba,40737,GIN0701,GN0701,159754,1,145376,14378,0,0,0,0,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Dinguiraye,40718,GIN0302,GN0302,234849,1,209016,23485,2348,0,0,2348,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Dubreka,40727,GIN0502,GN0502,394531,1,351133,43398,0,0,0,0,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Faranah,40719,GIN0303,GN0303,334996,1,314896,20100,0,0,0,0,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Forecariah,40728,GIN0503,GN0503,290227,1,255400,34827,0,0,0,0,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Fria,40729,GIN0105,GN0105,115594,1,105191,10403,0,0,0,0,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Gaoual,40710,GIN0103,GN0103,231483,1,203705,27778,0,0,0,0,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Gueckedou,40741,GIN0802,GN0802,347284,1,288246,48620,10419,0,0,10419,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kankan,40721,GIN0401,GN0401,563884,2,411635,124054,28194,0,0,28194,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kerouane,40722,GIN0402,GN0402,248174,1,215911,29781,2482,0,0,2482,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Kindia,40730,GIN0504,GN0504,524886,1,451402,68235,5249,0,0,5249,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Kissidougou,40720,GIN0304,GN0304,338718,1,301459,33872,3387,0,0,3387,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Koubia,40732,GIN0601,GN0601,119299,1,112141,7158,0,0,0,0,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Koundara,40711,GIN0104,GN0104,155302,1,138219,17083,0,0,0,0,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kouroussa,40723,GIN0403,GN0403,320952,1,285647,32095,3210,0,0,3210,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Labe,40733,GIN0602,GN0602,379977,2,269784,83595,26598,0,0,26598,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Lelouma,40734,GIN0603,GN0603,194774,1,155819,31164,7791,0,0,7791,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Lola,40742,GIN0803,GN0803,205152,1,186688,18464,0,0,0,0,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Macenta,40743,GIN0804,GN0804,332946,1,289663,39954,3329,0,0,3329,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Mali,40735,GIN0604,GN0604,343873,1,323241,20632,0,0,0,0,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Mamou,40738,GIN0702,GN0702,381222,2,270668,83869,26686,0,0,26686,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Mandiana,40724,GIN0404,GN0404,401719,1,369581,32138,0,0,0,0,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Nzerekore,40744,GIN0805,GN0805,474018,2,312852,118504,42662,0,0,42662,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Pita,40739,GIN0703,GN0703,332360,2,226005,79766,26589,0,0,26589,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Siguiri,40725,GIN0405,GN0405,810208,2,607656,145837,56715,0,0,56715,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Telimele,40731,GIN0505,GN0505,339969,1,305972,33997,0,0,0,0,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Tougue,40736,GIN0605,GN0605,148614,1,136725,11889,0,0,0,0,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Yomou,40745,GIN0806,GN0806,136673,1,128473,8200,0,0,0,0,projected,2,Jan-May,2020,3,Jun-Aug,2020,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Siguiri,40725,GIN0405,GN0405,832642,2,657787,158202,16653,0,0,16653,current,2,Jan-May,2021,2,Jan-May,2021,2,2,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Boffa,40708,GIN0101,GN0101,261085,1,216701,39163,5222,0,0,5222,current,2,Jan-May,2021,2,Jan-May,2021,1,2,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Boke,40709,GIN0102,GN0102,813790,2,585929,203448,24414,0,0,24414,current,2,Jan-May,2021,2,Jan-May,2021,2,3,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Fria,40729,GIN0105,GN0105,118795,2,87908,26135,4752,0,0,4752,current,2,Jan-May,2021,2,Jan-May,2021,2,2,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Gaoual,40710,GIN0103,GN0103,237892,1,202208,35684,0,0,0,0,current,2,Jan-May,2021,2,Jan-May,2021,1,2,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Koundara,40711,GIN0104,GN0104,159602,1,135662,23940,0,0,0,0,current,2,Jan-May,2021,2,Jan-May,2021,1,2,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Dabola,40717,GIN0301,GN0301,222591,2,164717,40066,17807,0,0,17807,current,2,Jan-May,2021,2,Jan-May,2021,1,3,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Dinguiraye,40718,GIN0302,GN0302,241352,2,166533,62752,12068,0,0,12068,current,2,Jan-May,2021,2,Jan-May,2021,2,3,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Faranah,40719,GIN0303,GN0303,344272,2,258204,75740,10328,0,0,10328,current,2,Jan-May,2021,2,Jan-May,2021,1,3,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Kissidougou,40720,GIN0304,GN0304,348097,1,306325,41772,0,0,0,0,current,2,Jan-May,2021,2,Jan-May,2021,1,2,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kankan,40721,GIN0401,GN0401,579498,2,405649,144875,28975,0,0,28975,current,2,Jan-May,2021,2,Jan-May,2021,1,3,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kerouane,40722,GIN0402,GN0402,255045,1,209137,38257,7651,0,0,7651,current,2,Jan-May,2021,2,Jan-May,2021,1,2,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kouroussa,40723,GIN0403,GN0403,329839,1,273766,49476,6597,0,0,6597,current,2,Jan-May,2021,2,Jan-May,2021,1,3,,,Y
